mscore_id,page_index,width,height,num_staves
sq12701461,0012,9514,518,5
sq12701461,0013,4264,867,2
sq7354505,0001,7611,695,4
sq7354505,0002,8343,677,4
sq7354505,0003,8266,702,4
sq7354505,0004,7768,658,4
sq7354505,0005,8423,680,4
sq7354505,0006,8210,687,4
sq7354505,0007,8371,719,4
sq7354505,0008,7845,636,4
sq7354505,0009,8205,693,4
sq7354505,0010,7992,671,4
sq7354505,0011,7250,716,4
sq7354505,0012,7919,719,4
sq7354505,0013,8387,667,4
sq7354505,0014,8400,725,4
sq7354505,0015,7835,661,4
sq7354505,0016,7939,635,4
sq7354505,0017,6400,857,3
sq7354505,0018,7889,622,4
sq7354505,0019,8187,688,4
sq7354505,0020,7944,665,4
sq7354505,0021,7894,676,4
sq7354505,0022,7937,694,4
sq7354505,0023,8137,689,4
sq7354505,0024,8167,701,4
sq7354505,0025,8346,700,4
sq7354505,0026,8090,651,4
sq7354505,0027,9907,678,5
sq7354505,0028,8470,681,4
sq7354505,0029,7785,664,4
sq7354505,0030,8111,732,4
sq7354505,0031,8174,685,4
sq7354505,0032,8176,667,4
sq7354505,0033,8399,663,4
sq7354505,0034,9322,596,5
sq7354505,0035,8252,676,4
sq7354505,0036,8106,701,4
sq7354505,0037,8359,732,4
sq7354505,0038,8023,693,4
sq7354505,0039,8069,687,4
sq7354505,0040,7318,624,4
sq7354505,0041,7896,640,4
sq7354505,0042,8430,720,4
sq7354505,0043,8152,692,4
sq7354505,0044,8110,681,4
sq7354505,0045,9546,623,5
sq7354505,0046,8134,680,4
sq7354505,0047,8302,670,4
sq7354505,0048,7749,690,4
sq7354505,0049,7873,684,4
sq7354505,0050,8224,679,4
sq7354505,0051,7983,662,4
sq7354505,0052,8463,718,4
sq7354505,0053,8136,618,4
sq7354505,0054,8321,679,4
sq7354505,0055,8534,684,4
sq7354505,0056,7994,632,4
sq7354505,0057,8148,685,4
sq7354505,0058,8237,712,4
sq7354505,0059,8234,645,4
sq7354505,0060,6393,920,3
sq7354505,0061,4265,1217,2
sq7158117,0001,7688,590,4
sq7158117,0002,8350,689,4
sq7158117,0003,8483,682,4
sq7158117,0004,9911,681,5
sq7158117,0005,8530,701,4
sq7158117,0006,8522,653,4
sq7158117,0007,8374,626,4
sq7158117,0008,8281,668,4
sq7158117,0009,9655,680,5
sq7158117,0010,10295,565,5
sq7158117,0011,8434,695,4
sq7158117,0012,8502,680,4
sq7158117,0013,8522,664,4
sq7158117,0014,8536,660,4
sq7158117,0015,10337,562,5
sq7158117,0016,8064,647,4
sq7158117,0017,8345,639,4
sq7158117,0018,8491,678,4
sq7158117,0019,8295,645,4
sq7158117,0020,9289,543,5
sq7158117,0021,8336,716,4
sq7158117,0022,8180,664,4
sq7158117,0023,9573,530,5
sq7158117,0024,10424,529,5
sq7158117,0025,8429,652,4
sq7158117,0026,9906,567,5
sq7158117,0027,10003,666,5
sq7158117,0028,9480,593,5
sq7158117,0029,8372,616,4
sq7158117,0030,8534,651,4
sq7158117,0031,8485,666,4
sq7158117,0032,8534,662,4
sq7267316,0001,7771,608,4
sq7267316,0002,8831,521,5
sq7267316,0003,10233,582,5
sq7267316,0004,10003,579,5
sq7267316,0005,10270,593,5
sq7267316,0006,9730,643,5
sq7267316,0007,9914,657,5
sq7267316,0008,10185,657,5
sq7267316,0009,8129,673,4
sq7267316,0010,8294,716,4
sq7267316,0011,8100,696,4
sq7267316,0012,7615,650,4
sq7267316,0013,8336,699,4
sq7267316,0014,8206,699,4
sq7267316,0015,8387,738,4
sq7267316,0016,8317,710,4
sq7267316,0017,8213,716,4
sq7267316,0018,8009,702,4
sq7267316,0019,8300,701,4
sq7267316,0020,8146,679,4
sq7267316,0021,8371,697,4
sq7267316,0022,10399,699,5
sq7267316,0023,6367,857,3
sq7267316,0024,7614,642,4
sq7267316,0025,8263,681,4
sq7267316,0026,8493,672,4
sq7267316,0027,8282,660,4
sq7267316,0028,8440,700,4
sq7267316,0029,8417,704,4
sq7267316,0030,8415,709,4
sq7267316,0031,7776,828,4
sq7267316,0032,6363,881,3
sq7267316,0033,8371,688,4
sq7267316,0034,9432,633,5
sq7267316,0035,8129,727,4
sq7267316,0036,8333,670,4
sq7267316,0037,9565,683,5
sq7267316,0038,6393,840,3
sq7267316,0039,8450,724,4
sq7267316,0040,8247,699,4
sq7267316,0041,8115,719,4
sq7267316,0042,8393,706,4
sq7267316,0043,8034,677,4
sq7267316,0044,9662,578,5
sq7267316,0045,9691,614,5
sq7267316,0046,8368,673,4
sq7384409,0001,8205,641,4
sq7384409,0002,9431,634,5
sq7384409,0003,9329,636,5
sq7384409,0004,10172,554,5
sq7384409,0005,9869,559,5
sq7384409,0006,10198,586,5
sq7384409,0007,10149,680,5
sq7384409,0008,9819,670,5
sq7384409,0009,8110,624,4
sq7384409,0010,8434,685,4
sq7384409,0011,9810,637,5
sq7384409,0012,10477,584,5
sq7384409,0013,8283,649,4
sq7384409,0014,8524,668,4
sq7384409,0015,8340,697,4
sq7384409,0016,8114,675,4
sq7384409,0017,10112,684,5
sq7384409,0018,8118,644,4
sq7384409,0019,7821,648,4
sq7384409,0020,9571,529,5
sq7384409,0021,10100,554,5
sq7384409,0022,10604,563,5
sq7384409,0023,9748,538,5
sq7384409,0024,8524,746,4
sq7384409,0025,9289,548,5
sq7384409,0026,8468,653,4
sq7384409,0027,8359,729,4
sq7384409,0028,8452,667,4
sq7524617,0001,8198,594,4
sq7524617,0002,8530,654,4
sq7524617,0003,8488,698,4
sq7524617,0004,10566,550,5
sq7524617,0005,8522,674,4
sq7524617,0006,10197,581,5
sq7524617,0007,8409,622,4
sq7524617,0008,8530,665,4
sq7524617,0009,8503,652,4
sq7524617,0010,8530,701,4
sq7524617,0011,8405,638,4
sq7524617,0012,8534,662,4
sq7524617,0013,8534,681,4
sq7524617,0014,8534,651,4
sq7524617,0015,8465,654,4
sq7524617,0016,8534,667,4
sq7524617,0017,10162,548,5
sq7551068,0001,7941,510,4
sq7551068,0002,10327,524,5
sq7551068,0003,11228,544,6
sq7551068,0004,9811,550,5
sq7551068,0005,8530,625,4
sq7551068,0006,9644,539,5
sq7551068,0007,10177,554,5
sq7551068,0008,10397,578,5
sq7551068,0009,9556,633,5
sq7551068,0010,9962,662,5
sq7551068,0011,2131,849,1
sq8818128,0001,8370,657,4
sq8818128,0002,10026,551,5
sq8818128,0003,9989,577,5
sq8818128,0004,10443,580,5
sq8818128,0005,10442,548,5
sq8818128,0006,10221,562,5
sq8818128,0007,10171,554,5
sq8818128,0008,8489,680,4
sq8818128,0009,8450,676,4
sq8818128,0010,8370,646,4
sq8818128,0011,10294,570,5
sq8818128,0012,9770,552,5
sq8818128,0013,10230,554,5
sq8818128,0014,9742,540,5
sq8818128,0015,8329,643,4
sq8818128,0016,10353,543,5
sq8818128,0017,10593,554,5
sq8818128,0018,8501,662,4
sq8818128,0019,8534,658,4
sq8818128,0020,8524,716,4
sq8818128,0021,8282,644,4
sq8818128,0022,10021,530,5
sq8818128,0023,10244,564,5
sq8818128,0024,9881,539,5
sq8818128,0025,8477,660,4
sq8818128,0026,8529,640,4
sq8818128,0027,8526,665,4
sq8818128,0028,8524,660,4
sq7588853,0001,7887,648,4
sq7588853,0002,8539,691,4
sq7588853,0003,8536,663,4
sq7588853,0004,8536,661,4
sq7588853,0005,7527,619,4
sq7588853,0006,8259,672,4
sq7588853,0007,8496,658,4
sq7588853,0008,8535,695,4
sq7588853,0009,8536,664,4
sq7588853,0010,10015,558,5
sq7588853,0011,8423,683,4
sq7588853,0012,7870,614,4
sq7588853,0013,8378,679,4
sq7588853,0014,10153,540,5
sq7588853,0015,10159,547,5
sq7588853,0016,8539,714,4
sq7588853,0017,8477,667,4
sq7588853,0018,8256,671,4
sq7588853,0019,8536,680,4
sq7588853,0020,9549,633,5
sq7588853,0021,8439,675,4
sq7588853,0022,8309,670,4
sq7588853,0023,8307,623,4
sq7588853,0024,8449,674,4
sq7588853,0025,8536,671,4
sq7588853,0026,8407,655,4
sq7588853,0027,8529,643,4
sq7588853,0028,8477,680,4
sq7588853,0029,8317,706,4
sq7588853,0030,9447,521,5
sq7588853,0031,8495,654,4
sq7556360,0001,8264,653,4
sq7556360,0002,10212,562,5
sq7556360,0003,10570,554,5
sq7556360,0004,10420,540,5
sq7556360,0005,9910,528,5
sq7556360,0006,9820,535,5
sq7556360,0007,10163,564,5
sq7556360,0008,9753,524,5
sq7556360,0009,10431,550,5
sq7556360,0010,8524,644,4
sq7556360,0011,8387,613,4
sq7556360,0012,10317,548,5
sq7556360,0013,10134,552,5
sq7556360,0014,10040,550,5
sq7556360,0015,8526,652,4
sq7556360,0016,8526,641,4
sq7556360,0017,8351,663,4
sq7556360,0018,8299,608,4
sq7556360,0019,10484,551,5
sq7556360,0020,10279,532,5
sq7556360,0021,10384,527,5
sq7556360,0022,10554,549,5
sq7556360,0023,8382,605,4
sq7556360,0024,11368,463,6
sq7556360,0025,10614,538,5
sq7556360,0026,8534,633,4
sq7556360,0027,8522,627,4
sq7556360,0028,8530,687,4
sq7070319,0001,8494,511,4
sq7070319,0002,8213,555,4
sq7082029,0001,8045,614,4
sq7082029,0002,9767,538,5
sq7082029,0003,8342,662,4
sq7082029,0004,8169,615,4
sq7095930,0001,7991,576,4
sq7095930,0002,8992,577,5
sq7095930,0003,9352,520,5
sq7095930,0004,9520,622,5
sq7095930,0005,8924,550,5
sq7095930,0006,10234,542,5
sq7095930,0007,8305,659,4
sq7095930,0008,8467,659,4
sq7236909,0001,7896,672,4
sq7236909,0002,8396,645,4
sq7236909,0003,8375,623,4
sq7236909,0004,8315,665,4
sq7236909,0005,8207,649,4
sq7236909,0006,9879,556,5
sq7236909,0007,9182,499,5
sq7236909,0008,8296,624,4
sq7236909,0009,8152,631,4
sq7070319,0001,8494,511,4
sq7070319,0002,8213,555,4
sq7082029,0001,8045,614,4
sq7082029,0002,9767,538,5
sq7082029,0003,8342,662,4
sq7082029,0004,8169,615,4
sq7095930,0001,7991,576,4
sq7095930,0002,8992,577,5
sq7095930,0003,9352,520,5
sq7095930,0004,9520,622,5
sq7095930,0005,8924,550,5
sq7095930,0006,10234,542,5
sq7095930,0007,8305,659,4
sq7095930,0008,8467,659,4
sq7236909,0001,7896,672,4
sq7236909,0002,8396,645,4
sq7236909,0003,8375,623,4
sq7236909,0004,8315,665,4
sq7236909,0005,8207,649,4
sq7236909,0006,9879,556,5
sq7236909,0007,9182,499,5
sq7236909,0008,8296,624,4
sq7236909,0009,8152,631,4
sq7070319,0001,8494,511,4
sq7070319,0002,8213,555,4
sq7082029,0001,8045,614,4
sq7082029,0002,9767,538,5
sq7082029,0003,8342,662,4
sq7082029,0004,8169,615,4
sq7095930,0001,7991,576,4
sq7095930,0002,8992,577,5
sq7095930,0003,9352,520,5
sq7095930,0004,9520,622,5
sq7095930,0005,8924,550,5
sq7095930,0006,10234,542,5
sq7095930,0007,8305,659,4
sq7095930,0008,8467,659,4
sq7236909,0001,7896,672,4
sq7236909,0002,8396,645,4
sq7236909,0003,8375,623,4
sq7236909,0004,8315,665,4
sq7236909,0005,8207,649,4
sq7236909,0006,9879,556,5
sq7236909,0007,9182,499,5
sq7236909,0008,8296,624,4
sq7236909,0009,8152,631,4
sq7070319,0001,8494,511,4
sq7070319,0002,8213,555,4
sq7082029,0001,8045,614,4
sq7082029,0002,9767,538,5
sq7082029,0003,8342,662,4
sq7082029,0004,8169,615,4
sq7095930,0001,7991,576,4
sq7095930,0002,8992,577,5
sq7095930,0003,9352,520,5
sq7095930,0004,9520,622,5
sq7095930,0005,8924,550,5
sq7095930,0006,10234,542,5
sq7095930,0007,8305,659,4
sq7095930,0008,8467,659,4
sq7236909,0001,7896,672,4
sq7236909,0002,8396,645,4
sq7236909,0003,8375,623,4
sq7236909,0004,8315,665,4
sq7236909,0005,8207,649,4
sq7236909,0006,9879,556,5
sq7236909,0007,9182,499,5
sq7236909,0008,8296,624,4
sq7236909,0009,8152,631,4
sq8561633,0001,9927,495,5
sq8561633,0002,12445,469,6
sq8561633,0003,10551,539,5
sq8561633,0004,10468,567,5
sq8561633,0005,10510,532,5
sq8561633,0006,10603,538,5
sq8561633,0007,10098,544,5
sq8561633,0008,10540,546,5
sq8561633,0009,12474,489,6
sq8561633,0010,10587,560,5
sq8561633,0011,10660,542,5
sq8561633,0012,10399,515,5
sq8561633,0013,10542,547,5
sq8561633,0014,10635,543,5
sq8561633,0015,10142,534,5
sq8561633,0016,10636,536,5
sq8561633,0017,10581,527,5
sq8561633,0018,12020,480,6
sq8561633,0019,10390,550,5
sq8561633,0020,12129,483,6
sq8561633,0021,10583,619,5
sq7224846,0001,8324,582,4
sq7224846,0002,10021,539,5
sq7224846,0003,10375,576,5
sq7224846,0004,10234,580,5
sq7224846,0005,10396,556,5
sq7224846,0006,10457,551,5
sq7224846,0007,8404,585,4
sq7224846,0008,10636,548,5
sq7224846,0009,8534,636,4
sq7224846,0010,8409,637,4
sq7224846,0011,9747,567,5
sq7224846,0012,6278,787,3
sq7224846,0013,10115,551,5
sq7224846,0014,9814,521,5
sq7224846,0015,10211,557,5
sq7224846,0016,10070,553,5
sq7224846,0017,10413,564,5
sq7224846,0018,9896,556,5
sq7224846,0019,10363,551,5
sq7224846,0020,10083,572,5
sq7224846,0021,9910,546,5
sq8885571,0001,8366,585,4
sq8885571,0002,10526,560,5
sq8885571,0003,10566,542,5
sq8885571,0004,10433,552,5
sq8885571,0005,9973,599,5
sq8885571,0006,8420,606,4
sq8885571,0007,8522,646,4
sq8885571,0008,8524,657,4
sq8885571,0009,8304,630,4
sq8885571,0010,10055,553,5
sq8885571,0011,10215,546,5
sq8885571,0012,8442,656,4
sq8885571,0013,8404,585,4
sq8885571,0014,10616,566,5
sq8885571,0015,10655,546,5
sq8885571,0016,8516,649,4
sq8885571,0017,8405,651,4
sq8885571,0018,10352,557,5
sq8885571,0019,10655,573,5
sq8885571,0020,10527,559,5
sq8885571,0021,10622,560,5
sq8885571,0022,10616,558,5
sq8885571,0023,10385,538,5
sq8885571,0024,10616,571,5
sq8885571,0025,8534,673,4
sq8623643,0001,8499,562,4
sq8623643,0002,10775,546,5
sq8623643,0003,10534,518,5
sq8623643,0004,10652,532,5
sq8623643,0005,10657,528,5
sq8623643,0006,10674,527,5
sq8623643,0007,10623,524,5
sq8623643,0008,10488,520,5
sq8623643,0009,10619,538,5
sq8623643,0010,10640,503,5
sq8623643,0011,10736,542,5
sq8623643,0012,10765,520,5
sq8623643,0013,10741,542,5
sq8623643,0014,10756,514,5
sq8623643,0015,10581,532,5
sq8623643,0016,10646,552,5
sq8623643,0017,10474,532,5
sq8623643,0018,10426,542,5
sq8623643,0019,10620,528,5
sq8623643,0020,10656,535,5
sq8623643,0021,10726,554,5
sq8623643,0022,10780,575,5
sq8623643,0023,10760,532,5
sq8623643,0024,10775,520,5
sq8623643,0025,10578,527,5
sq8623643,0026,10755,542,5
sq8623643,0027,10703,541,5
sq8623643,0028,10536,520,5
sq9071492,0001,7988,561,4
sq9071492,0002,10059,677,5
sq9071492,0003,6402,842,3
sq9071492,0004,8447,655,4
sq9071492,0005,8255,682,4
sq9071492,0006,8037,653,4
sq9071492,0007,8435,676,4
sq9071492,0008,8386,695,4
sq9071492,0009,8426,670,4
sq9071492,0010,8261,645,4
sq9071492,0011,8199,648,4
sq9071492,0012,8055,677,4
sq9071492,0013,8472,681,4
sq9071492,0014,8191,668,4
sq9071492,0015,8124,664,4
sq9071492,0016,6403,873,3
sq9071492,0017,7981,685,4
sq9071492,0018,8344,681,4
sq9071492,0019,8059,657,4
sq9071492,0020,8299,689,4
sq9071492,0021,8152,681,4
sq9071492,0022,8296,765,4
sq9071492,0023,8403,672,4
sq9071492,0024,8317,696,4
sq9071492,0025,8441,669,4
sq9071492,0026,7795,700,4
sq9071492,0027,8380,686,4
sq9071492,0028,8507,657,4
sq9071492,0029,8532,666,4
sq9071492,0030,8341,628,4
sq9071492,0031,7896,648,4
sq9071492,0032,8129,729,4
sq9071492,0033,8119,662,4
sq9071492,0034,8245,670,4
sq9071492,0035,8209,619,4
sq9071492,0036,8518,688,4
sq9071492,0037,8490,711,4
sq9071492,0038,7512,673,4
sq15230467,0001,10253,486,5
sq15230467,0002,10599,527,5
sq15230467,0003,12206,454,6
sq15230467,0004,12481,468,6
sq15230467,0005,10201,519,5
sq15230467,0006,10316,509,5
sq15230467,0007,12105,478,6
sq7103818,0001,8395,575,4
sq7103818,0002,10660,545,5
sq7103818,0003,12574,469,6
sq7103818,0004,12128,451,6
sq7103818,0005,10660,527,5
sq7103818,0006,8404,599,4
sq7103818,0007,10562,519,5
sq7103818,0008,8530,640,4
sq7103818,0009,10515,525,5
sq7103818,0010,10584,558,5
sq7103818,0011,10650,541,5
sq7103818,0012,10665,542,5
sq7103818,0013,8405,584,4
sq7103818,0014,10645,518,5
sq7103818,0015,10650,537,5
sq7103818,0016,10670,527,5
sq7103818,0017,10655,530,5
sq7103818,0018,8544,635,4
sq7294793,0001,8409,588,4
sq7294793,0002,10592,531,5
sq7294793,0003,10000,529,5
sq7294793,0004,10516,556,5
sq7294793,0005,10350,528,5
sq7294793,0006,8409,617,4
sq7294793,0007,8530,649,4
sq7294793,0008,8484,651,4
sq7294793,0009,6275,759,3
sq7294793,0010,6403,766,3
sq7294793,0011,8401,603,4
sq7294793,0012,10548,553,5
sq7294793,0013,10543,557,5
sq7294793,0014,8427,627,4
sq7294793,0015,8522,656,4
sq7302710,0001,9931,472,5
sq7302710,0002,10616,528,5
sq7302710,0003,11862,450,6
sq7302710,0004,12455,506,6
sq7302710,0005,8399,623,4
sq7302710,0006,8530,644,4
sq7302710,0007,6395,806,3
sq7302710,0008,10535,506,5
sq7302710,0009,11925,480,6
sq7302710,0010,11352,501,6
sq7302710,0011,13710,474,7
sq7302710,0012,12393,485,6
sq7302710,0013,14219,518,7
sq7302710,0014,8493,617,4
sq7353137,0001,10122,486,5
sq7353137,0002,11440,541,6
sq7353137,0003,12570,478,6
sq7353137,0004,12239,485,6
sq7353137,0005,10622,544,5
sq7353137,0006,10487,536,5
sq7353137,0007,6248,739,3
sq7353137,0008,8522,652,4
sq7353137,0009,8397,644,4
sq7353137,0010,10445,555,5
sq7353137,0011,10301,537,5
sq7353137,0012,10550,536,5
sq7353137,0013,10632,535,5
sq7353137,0014,10636,526,5
sq7353137,0015,10660,531,5
sq7353137,0016,10216,553,5
sq7070781,0001,8339,535,4
sq7070781,0002,10464,554,5
sq7075297,0001,6279,668,3
sq7075297,0002,10640,538,5
sq7075297,0003,10650,549,5
sq7075297,0004,10655,540,5
sq7075297,0005,10554,555,5
sq7075297,0006,10606,529,5
sq7078259,0001,8292,554,4
sq7078259,0002,8535,656,4
sq7078259,0003,8516,624,4
sq7078259,0004,9997,511,5
sq7078259,0005,8544,611,4
sq7078259,0006,10480,562,5
sq7093885,0001,8404,571,4
sq7093885,0002,10616,550,5
sq7093885,0003,10417,544,5
sq7093885,0004,8522,650,4
sq7093885,0005,8522,650,4
sq7093885,0006,8520,646,4
sq7070781,0001,8339,535,4
sq7070781,0002,10464,554,5
sq7075297,0001,6279,668,3
sq7075297,0002,10640,538,5
sq7075297,0003,10650,549,5
sq7075297,0004,10655,540,5
sq7075297,0005,10554,555,5
sq7075297,0006,10606,529,5
sq7078259,0001,8292,554,4
sq7078259,0002,8535,656,4
sq7078259,0003,8516,624,4
sq7078259,0004,9997,511,5
sq7078259,0005,8544,611,4
sq7078259,0006,10480,562,5
sq7093885,0001,8404,571,4
sq7093885,0002,10616,550,5
sq7093885,0003,10417,544,5
sq7093885,0004,8522,650,4
sq7093885,0005,8522,650,4
sq7093885,0006,8520,646,4
sq7070781,0001,8339,535,4
sq7070781,0002,10464,554,5
sq7075297,0001,6279,668,3
sq7075297,0002,10640,538,5
sq7075297,0003,10650,549,5
sq7075297,0004,10655,540,5
sq7075297,0005,10554,555,5
sq7075297,0006,10606,529,5
sq7078259,0001,8292,554,4
sq7078259,0002,8535,656,4
sq7078259,0003,8516,624,4
sq7078259,0004,9997,511,5
sq7078259,0005,8544,611,4
sq7078259,0006,10480,562,5
sq7093885,0001,8404,571,4
sq7093885,0002,10616,550,5
sq7093885,0003,10417,544,5
sq7093885,0004,8522,650,4
sq7093885,0005,8522,650,4
sq7093885,0006,8520,646,4
sq7070781,0001,8339,535,4
sq7070781,0002,10464,554,5
sq7075297,0001,6279,668,3
sq7075297,0002,10640,538,5
sq7075297,0003,10650,549,5
sq7075297,0004,10655,540,5
sq7075297,0005,10554,555,5
sq7075297,0006,10606,529,5
sq7078259,0001,8292,554,4
sq7078259,0002,8535,656,4
sq7078259,0003,8516,624,4
sq7078259,0004,9997,511,5
sq7078259,0005,8544,611,4
sq7078259,0006,10480,562,5
sq7093885,0001,8404,571,4
sq7093885,0002,10616,550,5
sq7093885,0003,10417,544,5
sq7093885,0004,8522,650,4
sq7093885,0005,8522,650,4
sq7093885,0006,8520,646,4
sq7471661,0001,10178,462,5
sq7471661,0002,10670,540,5
sq7471661,0003,10614,507,5
sq7471661,0004,10635,540,5
sq7471661,0005,10650,527,5
sq7471661,0006,10618,528,5
sq7471661,0007,10616,522,5
sq7471661,0008,10513,511,5
sq7471661,0009,10670,522,5
sq7471661,0010,12078,479,6
sq7471661,0011,10538,516,5
sq7471661,0012,10665,534,5
sq7471661,0013,8399,577,4
sq7471661,0014,10645,531,5
sq7471661,0015,10650,516,5
sq7471661,0016,10594,545,5
sq7471661,0017,10655,508,5
sq7471661,0018,10670,511,5
sq7471661,0019,10655,525,5
sq7471661,0020,10670,548,5
sq12113164,0001,8399,591,4
sq12113164,0002,10618,533,5
sq12113164,0003,10578,548,5
sq12113164,0004,10675,524,5
sq12113164,0005,10364,521,5
sq12113164,0006,10592,554,5
sq12113164,0007,10530,516,5
sq12113164,0008,12529,467,6
sq16138966,0001,8237,567,4
sq16138966,0002,10492,558,5
sq16138966,0003,10587,549,5
sq16138966,0004,10455,547,5
sq16138966,0005,10556,537,5
sq16138966,0006,2131,873,1
sq16138966,0007,8409,648,4
sq16138966,0008,10516,541,5
sq16138966,0009,4386,959,2
sq16138966,0010,6268,755,3
sq16138966,0011,10415,516,5
sq16138966,0012,8516,627,4
sq16138966,0013,2006,841,1
sq16138966,0014,10098,527,5
sq16138966,0015,10670,561,5
sq16138966,0016,10089,528,5
sq16138966,0017,10660,528,5
sq16138966,0018,10650,549,5
sq16138966,0019,10524,543,5
sq15730717,0001,8399,582,4
sq15730717,0002,10303,529,5
sq15730717,0003,10350,538,5
sq15730717,0004,10384,523,5
sq15730717,0005,8522,641,4
sq15730717,0006,8377,652,4
sq15730717,0007,10436,537,5
sq15730717,0008,9953,560,5
sq15730717,0009,8526,661,4
sq15730717,0010,8375,631,4
sq15730717,0011,10675,568,5
sq15730717,0012,8516,674,4
sq15730717,0013,8534,647,4
sq15730717,0014,8375,633,4
sq15730717,0015,10403,551,5
sq15730717,0016,11993,474,6
sq15730717,0017,11824,484,6
sq15624112,0001,8399,550,4
sq15624112,0002,10395,527,5
sq15624112,0003,10579,549,5
sq15624112,0004,10613,539,5
sq15624112,0005,10401,545,5
sq15624112,0006,8534,630,4
sq15624112,0007,8540,657,4
sq15624112,0008,10501,561,5
sq15624112,0009,10577,577,5
sq15624112,0010,10597,543,5
sq15624112,0011,10451,583,5
sq15624112,0012,8195,658,4
sq15624112,0013,10496,583,5
sq15624112,0014,8360,631,4
sq15624112,0015,10329,547,5
sq15624112,0016,10537,542,5
sq15624112,0017,10265,559,5
sq15624112,0018,10298,541,5
sq15624112,0019,9861,531,5
sq15624112,0020,10550,564,5
sq15624112,0021,10309,554,5
sq9199617,0001,8216,591,4
sq9199617,0002,10546,551,5
sq9199617,0003,10437,539,5
sq9199617,0004,8492,635,4
sq9199617,0005,8382,611,4
sq9199617,0006,8515,635,4
sq9199617,0007,8526,654,4
sq9199617,0008,10507,513,5
sq9199617,0009,10583,549,5
sq7541288,0001,8033,631,4
sq7541288,0002,8019,653,4
sq7541288,0003,8253,687,4
sq7541288,0004,10258,682,5
sq7541288,0005,8254,665,4
sq7541288,0006,8055,651,4
sq7541288,0007,8092,681,4
sq7541288,0008,8323,637,4
sq7541288,0009,9476,667,5
sq7541288,0010,10409,702,5
sq7541288,0011,8179,656,4
sq7541288,0012,7980,658,4
sq7541288,0013,8219,716,4
sq7541288,0014,8426,717,4
sq7541288,0015,8361,643,4
sq7541288,0016,8492,666,4
sq7541288,0017,9941,533,5
sq7541288,0018,8477,699,4
sq7541288,0019,8339,694,4
sq7541288,0020,8508,714,4
sq12536479,0001,8229,593,4
sq12536479,0002,10217,548,5
sq12536479,0003,9897,590,5
sq12536479,0004,10202,594,5
sq12536479,0005,10028,547,5
sq12536479,0006,9837,577,5
sq12536479,0007,9981,551,5
sq12536479,0008,9801,543,5
sq12536479,0009,8448,725,4
sq12536479,0010,8395,682,4
sq12536479,0011,8337,628,4
sq12536479,0012,9550,618,5
sq12536479,0013,8302,665,4
sq12536479,0014,10230,539,5
sq12536479,0015,9920,663,5
sq12536479,0016,8229,666,4
sq12536479,0017,8167,666,4
sq12536479,0018,8320,670,4
sq12536479,0019,8144,686,4
sq12536479,0020,10104,641,5
sq12536479,0021,10382,556,5
sq12536479,0022,9898,542,5
sq12536479,0023,9944,551,5
sq12536479,0024,10497,553,5
sq12536479,0025,10374,561,5
sq12536479,0026,9544,536,5
sq12536479,0027,10227,583,5
sq8482283,0001,7540,746,4
sq8482283,0002,8446,673,4
sq8482283,0003,8336,701,4
sq8482283,0004,8518,706,4
sq8482283,0005,8458,660,4
sq8482283,0006,9877,645,5
sq8482283,0007,8306,756,4
sq8482283,0008,8324,690,4
sq8482283,0009,7920,681,4
sq8482283,0010,9535,631,5
sq8482283,0011,9816,551,5
sq8482283,0012,8503,735,4
sq8482283,0013,9235,542,5
sq8482283,0014,8420,662,4
sq8482283,0015,8341,649,4
sq8482283,0016,8828,556,5
sq8482283,0017,9289,559,5
sq8482283,0018,7595,653,4
sq8482283,0019,8371,721,4
sq8482283,0020,8398,689,4
sq8482283,0021,8454,706,4
sq8482283,0022,8124,659,4
sq8482283,0023,8304,712,4
sq8482283,0024,8113,652,4
sq8482283,0025,8334,655,4
sq8482283,0026,7975,663,4
sq8482283,0027,8330,639,4
sq8482283,0028,8255,701,4
sq8482283,0029,8372,678,4
sq8482283,0030,6397,844,3
sq8482283,0031,6400,886,3
sq8482283,0032,7991,621,4
sq8482283,0033,8201,678,4
sq8482283,0034,8011,625,4
sq8482283,0035,8507,680,4
sq8482283,0036,7893,623,4
sq8482283,0037,8153,671,4
sq8482283,0038,8464,653,4
sq8482283,0039,7672,623,4
sq8482283,0040,8326,682,4
sq8482283,0041,8215,658,4
sq8482283,0042,8279,633,4
sq8482283,0043,7993,676,4
sq8482283,0044,8267,671,4
sq8482283,0045,6783,574,4
sq8940236,0001,6089,787,3
sq8940236,0002,8472,689,4
sq8940236,0003,8045,704,4
sq8940236,0004,7928,677,4
sq8940236,0005,8246,699,4
sq8940236,0006,8017,746,4
sq8940236,0007,8185,677,4
sq8940236,0008,7947,733,4
sq8940236,0009,8435,718,4
sq8940236,0010,8195,718,4
sq8940236,0011,7889,712,4
sq8940236,0012,8453,745,4
sq8940236,0013,8217,675,4
sq8940236,0014,8133,670,4
sq8940236,0015,8179,689,4
sq8940236,0016,8192,703,4
sq8940236,0017,8323,666,4
sq8940236,0018,9701,649,5
sq8940236,0019,10134,655,5
sq8940236,0020,8357,670,4
sq8940236,0021,8534,678,4
sq8940236,0022,8157,655,4
sq8940236,0023,7935,651,4
sq8940236,0024,8202,693,4
sq8940236,0025,7907,684,4
sq8940236,0026,8206,677,4
sq8940236,0027,8146,740,4
sq8940236,0028,8326,639,4
